transaction_id,transaction_date,customer_id,product_category,product_name,quantity,unit_price,revenue,store_location
TXN00005118,2026-01-14 22:09:25.290310,CUST000999,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00005189,2026-01-14 22:09:25.300381,CUST000428,Coffee,Americano,1,95,95,MBK Center
TXN00005567,2026-01-14 22:09:25.352904,CUST000352,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00005585,2026-01-14 22:09:25.355255,CUST000040,Food,Sandwich,1,145,145,MBK Center
TXN00005595,2026-01-14 22:09:25.356562,CUST000686,Accessories,Phone Case,1,390,390,MBK Center
TXN00005597,2026-01-14 22:09:25.356822,CUST000320,Food,Sandwich,1,145,145,Central Chiang Mai
TXN00005639,2026-01-14 22:09:25.362267,CUST000303,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00005701,2026-01-14 22:09:25.370389,CUST000278,Coffee,Latte,1,115,115,Siam Paragon
TXN00005866,2026-01-14 22:09:25.392212,CUST000952,Accessories,Screen Protector,2,290,580,Central World
TXN00006074,2026-01-14 22:09:25.422756,CUST000138,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00006082,2026-01-14 22:09:25.423826,CUST000878,Accessories,Wireless Charger,3,1290,3870,Central Festival Phuket
TXN00006118,2026-01-14 22:09:25.428574,CUST000722,Beverage,Green Tea,1,85,85,MBK Center
TXN00006367,2026-01-14 22:09:25.463183,CUST000767,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00006375,2026-01-14 22:09:25.464282,CUST000997,Coffee,Latte,1,115,115,Central Festival Phuket
TXN00006447,2026-01-14 22:09:25.475646,CUST000094,Beverage,Green Tea,1,85,85,Central Festival Phuket
TXN00006577,2026-01-14 22:09:25.495875,CUST000786,Accessories,Screen Protector,1,290,290,Central Chiang Mai
TXN00006668,2026-01-14 22:09:25.508627,CUST000250,Food,Croissant,1,95,95,Terminal 21
TXN00006882,2026-01-14 22:09:25.537633,CUST000693,Accessories,Phone Case,2,390,780,Siam Paragon
TXN00007302,2026-01-14 22:09:25.593953,CUST000354,Beverage,Green Tea,1,85,85,Siam Paragon
TXN00007303,2026-01-14 22:09:25.594101,CUST000298,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00007325,2026-01-14 22:09:25.597042,CUST000858,Coffee,Americano,1,95,95,Central Festival Phuket
TXN00007446,2026-01-14 22:09:25.613307,CUST000928,Food,Croissant,1,95,95,Terminal 21
TXN00007790,2026-01-14 22:09:25.658263,CUST000074,Coffee,Cappuccino,1,110,110,MBK Center
TXN00007861,2026-01-14 22:09:25.667540,CUST000326,Accessories,Phone Case,1,390,390,Central Chiang Mai
TXN00007908,2026-01-14 22:09:25.673637,CUST000886,Coffee,Americano,2,95,190,MBK Center
TXN00007932,2026-01-14 22:09:25.676749,CUST000681,Coffee,Latte,2,115,230,Central Chiang Mai
TXN00007938,2026-01-14 22:09:25.677606,CUST000897,Accessories,Phone Case,1,390,390,Terminal 21
TXN00008021,2026-01-14 22:09:25.688633,CUST000641,Coffee,Americano,1,95,95,Central Festival Phuket
TXN00008257,2026-01-14 22:09:25.719871,CUST000296,Accessories,Phone Case,1,390,390,Central World
TXN00008661,2026-01-14 22:09:25.773232,CUST000191,Smartphone,OPPO Reno8,1,15990,15990,Central Festival Phuket
TXN00008692,2026-01-14 22:09:25.777240,CUST000350,Accessories,Screen Protector,1,290,290,MBK Center
TXN00008841,2026-01-14 22:09:25.796645,CUST000236,Accessories,Wireless Charger,1,1290,1290,Central Festival Phuket
TXN00009488,2026-01-14 22:09:25.883341,CUST000017,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00009587,2026-01-14 22:09:25.896317,CUST000558,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00009725,2026-01-14 22:09:25.914951,CUST000075,Food,Croissant,1,95,95,Central Festival Phuket
TXN00009818,2026-01-14 22:09:25.927451,CUST000827,Accessories,Wireless Charger,1,1290,1290,Central Chiang Mai
TXN00009831,2026-01-14 22:09:25.929205,CUST000001,Accessories,Wireless Charger,1,1290,1290,Central Chiang Mai
TXN00000153,2026-01-15 22:09:24.599183,CUST000594,Food,Croissant,1,95,95,Central Festival Phuket
TXN00000178,2026-01-15 22:09:24.602688,CUST000764,Accessories,Phone Case,1,390,390,Siam Paragon
TXN00000223,2026-01-15 22:09:24.613830,CUST000029,Coffee,Latte,1,115,115,Central Festival Phuket
TXN00000248,2026-01-15 22:09:24.618791,CUST000901,Accessories,Phone Case,1,390,390,Central World
TXN00000328,2026-01-15 22:09:24.630567,CUST000730,Coffee,Cappuccino,2,110,220,Central Chiang Mai
TXN00000543,2026-01-15 22:09:24.660299,CUST000957,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00000595,2026-01-15 22:09:24.667345,CUST000647,Coffee,Americano,2,95,190,Siam Paragon
TXN00000627,2026-01-15 22:09:24.672187,CUST000843,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00000758,2026-01-15 22:09:24.693452,CUST000996,Coffee,Cappuccino,1,110,110,Central Festival Phuket
TXN00000808,2026-01-15 22:09:24.700475,CUST000884,Coffee,Latte,2,115,230,Central World
TXN00000875,2026-01-15 22:09:24.717379,CUST000580,Accessories,Phone Case,1,390,390,Central World
TXN00000915,2026-01-15 22:09:24.724316,CUST000323,Accessories,Wireless Charger,1,1290,1290,MBK Center
TXN00001288,2026-01-15 22:09:24.775385,CUST000623,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00001358,2026-01-15 22:09:24.784676,CUST000094,Food,Sandwich,2,145,290,Central World
TXN00001427,2026-01-15 22:09:24.793721,CUST000160,Food,Sandwich,1,145,145,Central Festival Phuket
TXN00001440,2026-01-15 22:09:24.795437,CUST000996,Food,Sandwich,1,145,145,Siam Paragon
TXN00001471,2026-01-15 22:09:24.799541,CUST000547,Coffee,Latte,2,115,230,Central World
TXN00001706,2026-01-15 22:09:24.831375,CUST000520,Beverage,Green Tea,3,85,255,Central Chiang Mai
TXN00002039,2026-01-15 22:09:24.876024,CUST000929,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00002213,2026-01-15 22:09:24.901126,CUST000533,Food,Sandwich,2,145,290,Central Chiang Mai
TXN00002321,2026-01-15 22:09:24.915698,CUST000168,Beverage,Green Tea,2,85,170,Central Festival Phuket
TXN00002448,2026-01-15 22:09:24.933457,CUST000655,Coffee,Americano,1,95,95,Siam Paragon
TXN00002458,2026-01-15 22:09:24.934842,CUST000292,Accessories,Wireless Charger,1,1290,1290,MBK Center
TXN00002483,2026-01-15 22:09:24.938289,CUST000793,Accessories,Phone Case,2,390,780,Terminal 21
TXN00002835,2026-01-15 22:09:24.985268,CUST000059,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00003144,2026-01-15 22:09:25.026567,CUST000126,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00003354,2026-01-15 22:09:25.054679,CUST000952,Coffee,Americano,1,95,95,MBK Center
TXN00003383,2026-01-15 22:09:25.058459,CUST000259,Smartphone,OPPO Reno8,1,15990,15990,MBK Center
TXN00003988,2026-01-15 22:09:25.138451,CUST000502,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00003998,2026-01-15 22:09:25.139751,CUST000886,Beverage,Green Tea,3,85,255,Central World
TXN00004096,2026-01-15 22:09:25.152619,CUST000665,Accessories,Screen Protector,1,290,290,Central Chiang Mai
TXN00004130,2026-01-15 22:09:25.157047,CUST000705,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00004398,2026-01-15 22:09:25.192765,CUST000719,Coffee,Latte,1,115,115,MBK Center
TXN00004468,2026-01-15 22:09:25.202538,CUST000496,Beverage,Green Tea,1,85,85,Central World
TXN00004490,2026-01-15 22:09:25.205786,CUST000763,Coffee,Cappuccino,3,110,330,Terminal 21
TXN00004551,2026-01-15 22:09:25.214239,CUST000964,Accessories,Phone Case,1,390,390,Terminal 21
TXN00004812,2026-01-15 22:09:25.249496,CUST000992,Accessories,Screen Protector,1,290,290,Central Festival Phuket
TXN00005000,2026-01-15 22:09:25.274402,CUST000264,Coffee,Americano,3,95,285,Central Festival Phuket
TXN00005019,2026-01-15 22:09:25.276897,CUST000364,Coffee,Cappuccino,1,110,110,Central Chiang Mai
TXN00005188,2026-01-15 22:09:25.300243,CUST000080,Coffee,Americano,1,95,95,MBK Center
TXN00005298,2026-01-15 22:09:25.315903,CUST000841,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00005388,2026-01-15 22:09:25.328755,CUST000123,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00005389,2026-01-15 22:09:25.328901,CUST000197,Coffee,Latte,1,115,115,Terminal 21
TXN00005525,2026-01-15 22:09:25.347372,CUST000487,Food,Croissant,2,95,190,Siam Paragon
TXN00005704,2026-01-15 22:09:25.370793,CUST000067,Food,Sandwich,2,145,290,Central Festival Phuket
TXN00005771,2026-01-15 22:09:25.379539,CUST000816,Accessories,Wireless Charger,2,1290,2580,MBK Center
TXN00006097,2026-01-15 22:09:25.425835,CUST000366,Accessories,Phone Case,1,390,390,MBK Center
TXN00006218,2026-01-15 22:09:25.442549,CUST000703,Accessories,Phone Case,1,390,390,Central World
TXN00006236,2026-01-15 22:09:25.444924,CUST000174,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00006362,2026-01-15 22:09:25.462516,CUST000583,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00006464,2026-01-15 22:09:25.478600,CUST000090,Accessories,Wireless Charger,1,1290,1290,Central Festival Phuket
TXN00006691,2026-01-15 22:09:25.511611,CUST000917,Coffee,Latte,2,115,230,Central Chiang Mai
TXN00007005,2026-01-15 22:09:25.554295,CUST000867,Food,Croissant,1,95,95,MBK Center
TXN00007283,2026-01-15 22:09:25.591290,CUST000554,Accessories,Phone Case,1,390,390,Siam Paragon
TXN00007310,2026-01-15 22:09:25.595058,CUST000266,Smartphone,Samsung Galaxy S23,1,28900,28900,MBK Center
TXN00007894,2026-01-15 22:09:25.671829,CUST000603,Beverage,Green Tea,1,85,85,Central Festival Phuket
TXN00007911,2026-01-15 22:09:25.674023,CUST000852,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00007922,2026-01-15 22:09:25.675458,CUST000201,Coffee,Americano,1,95,95,Central World
TXN00008058,2026-01-15 22:09:25.693504,CUST000089,Coffee,Americano,3,95,285,Terminal 21
TXN00008265,2026-01-15 22:09:25.720917,CUST000569,Coffee,Cappuccino,1,110,110,Central World
TXN00008342,2026-01-15 22:09:25.731028,CUST000631,Food,Croissant,3,95,285,MBK Center
TXN00008521,2026-01-15 22:09:25.754943,CUST000747,Accessories,Wireless Charger,1,1290,1290,Siam Paragon
TXN00008804,2026-01-15 22:09:25.791808,CUST000352,Accessories,Screen Protector,1,290,290,MBK Center
TXN00009036,2026-01-15 22:09:25.822675,CUST000279,Accessories,Wireless Charger,1,1290,1290,Terminal 21
TXN00009137,2026-01-15 22:09:25.836152,CUST000228,Coffee,Cappuccino,2,110,220,Central Festival Phuket
TXN00009248,2026-01-15 22:09:25.851597,CUST000963,Coffee,Americano,1,95,95,Central World
TXN00000027,2026-01-16 22:09:24.579633,CUST000686,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00000029,2026-01-16 22:09:24.579936,CUST000296,Beverage,Green Tea,1,85,85,Central Chiang Mai
TXN00000386,2026-01-16 22:09:24.638846,CUST000677,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00000927,2026-01-16 22:09:24.725991,CUST000705,Food,Sandwich,2,145,290,Central Chiang Mai
TXN00001027,2026-01-16 22:09:24.740193,CUST000441,Beverage,Green Tea,2,85,170,MBK Center
TXN00001198,2026-01-16 22:09:24.763351,CUST000579,Food,Sandwich,1,145,145,Terminal 21
TXN00001560,2026-01-16 22:09:24.811538,CUST000203,Accessories,Screen Protector,1,290,290,Central Chiang Mai
TXN00001823,2026-01-16 22:09:24.847438,CUST000860,Food,Sandwich,3,145,435,Central World
TXN00002173,2026-01-16 22:09:24.895662,CUST000722,Smartphone,Samsung Galaxy S23,1,28900,28900,MBK Center
TXN00002202,2026-01-16 22:09:24.899607,CUST000358,Food,Sandwich,1,145,145,Siam Paragon
TXN00002324,2026-01-16 22:09:24.916092,CUST000322,Coffee,Latte,3,115,345,Central Festival Phuket
TXN00002512,2026-01-16 22:09:24.942195,CUST000885,Accessories,Phone Case,1,390,390,MBK Center
TXN00002741,2026-01-16 22:09:24.972626,CUST000962,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00002760,2026-01-16 22:09:24.975217,CUST000945,Beverage,Green Tea,1,85,85,MBK Center
TXN00003081,2026-01-16 22:09:25.018036,CUST000547,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00003098,2026-01-16 22:09:25.020456,CUST000346,Coffee,Cappuccino,1,110,110,Siam Paragon
TXN00003151,2026-01-16 22:09:25.027481,CUST000122,Accessories,Phone Case,1,390,390,Terminal 21
TXN00003812,2026-01-16 22:09:25.115093,CUST000775,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00003934,2026-01-16 22:09:25.131317,CUST000092,Coffee,Americano,2,95,190,Central Festival Phuket
TXN00004164,2026-01-16 22:09:25.161550,CUST000586,Accessories,Screen Protector,1,290,290,Central Chiang Mai
TXN00004387,2026-01-16 22:09:25.191326,CUST000732,Accessories,Wireless Charger,3,1290,3870,MBK Center
TXN00004423,2026-01-16 22:09:25.196166,CUST000197,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00004427,2026-01-16 22:09:25.196703,CUST000662,Accessories,Phone Case,1,390,390,Central Chiang Mai
TXN00004436,2026-01-16 22:09:25.197922,CUST000602,Coffee,Cappuccino,1,110,110,MBK Center
TXN00004890,2026-01-16 22:09:25.259776,CUST000344,Accessories,Wireless Charger,3,1290,3870,Central Festival Phuket
TXN00004913,2026-01-16 22:09:25.262839,CUST000513,Food,Croissant,1,95,95,Central World
TXN00005142,2026-01-16 22:09:25.293901,CUST000317,Accessories,Screen Protector,1,290,290,Central Festival Phuket
TXN00005181,2026-01-16 22:09:25.299276,CUST000885,Accessories,Phone Case,1,390,390,Siam Paragon
TXN00005412,2026-01-16 22:09:25.332398,CUST000257,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00006075,2026-01-16 22:09:25.422890,CUST000600,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00006205,2026-01-16 22:09:25.440829,CUST000640,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00006305,2026-01-16 22:09:25.454843,CUST000121,Food,Croissant,2,95,190,MBK Center
TXN00006583,2026-01-16 22:09:25.496690,CUST000126,Smartphone,OPPO Reno8,1,15990,15990,Central Chiang Mai
TXN00006628,2026-01-16 22:09:25.503263,CUST000057,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00006671,2026-01-16 22:09:25.509021,CUST000843,Accessories,Phone Case,3,390,1170,Terminal 21
TXN00006678,2026-01-16 22:09:25.509931,CUST000560,Beverage,Green Tea,1,85,85,MBK Center
TXN00006912,2026-01-16 22:09:25.541616,CUST000957,Beverage,Green Tea,1,85,85,Central Chiang Mai
TXN00006948,2026-01-16 22:09:25.546578,CUST000408,Accessories,Wireless Charger,2,1290,2580,MBK Center
TXN00006956,2026-01-16 22:09:25.547681,CUST000057,Coffee,Americano,1,95,95,MBK Center
TXN00007056,2026-01-16 22:09:25.561315,CUST000643,Coffee,Latte,1,115,115,Terminal 21
TXN00007139,2026-01-16 22:09:25.572409,CUST000179,Accessories,Screen Protector,1,290,290,Terminal 21
TXN00007231,2026-01-16 22:09:25.584478,CUST000798,Food,Croissant,1,95,95,Central World
TXN00007289,2026-01-16 22:09:25.592070,CUST000685,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00007419,2026-01-16 22:09:25.609791,CUST000069,Coffee,Latte,3,115,345,Terminal 21
TXN00007448,2026-01-16 22:09:25.613574,CUST000152,Beverage,Green Tea,1,85,85,Central World
TXN00007517,2026-01-16 22:09:25.622642,CUST000686,Coffee,Americano,1,95,95,Siam Paragon
TXN00007745,2026-01-16 22:09:25.652402,CUST000285,Food,Sandwich,1,145,145,Central Chiang Mai
TXN00008221,2026-01-16 22:09:25.715130,CUST000467,Accessories,Screen Protector,2,290,580,Central Chiang Mai
TXN00008530,2026-01-16 22:09:25.756133,CUST000429,Coffee,Latte,1,115,115,Central Chiang Mai
TXN00008653,2026-01-16 22:09:25.772193,CUST000144,Beverage,Green Tea,3,85,255,MBK Center
TXN00008746,2026-01-16 22:09:25.784226,CUST000004,Coffee,Latte,1,115,115,Terminal 21
TXN00008747,2026-01-16 22:09:25.784353,CUST000003,Beverage,Green Tea,1,85,85,Terminal 21
TXN00008920,2026-01-16 22:09:25.807194,CUST000998,Coffee,Americano,1,95,95,Central World
TXN00009158,2026-01-16 22:09:25.838998,CUST000089,Food,Sandwich,1,145,145,Central Festival Phuket
TXN00009432,2026-01-16 22:09:25.875939,CUST000813,Beverage,Green Tea,1,85,85,Central Chiang Mai
TXN00009532,2026-01-16 22:09:25.889094,CUST000358,Beverage,Green Tea,1,85,85,Central World
TXN00009695,2026-01-16 22:09:25.910927,CUST000772,Coffee,Cappuccino,1,110,110,Central Festival Phuket
TXN00000108,2026-01-17 22:09:24.592238,CUST000845,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00000293,2026-01-17 22:09:24.625397,CUST000003,Food,Croissant,3,95,285,Central Festival Phuket
TXN00000578,2026-01-17 22:09:24.665094,CUST000726,Coffee,Americano,1,95,95,Central Chiang Mai
TXN00000832,2026-01-17 22:09:24.704325,CUST000430,Food,Sandwich,2,145,290,Central Festival Phuket
TXN00001041,2026-01-17 22:09:24.742109,CUST000310,Coffee,Americano,1,95,95,Central Chiang Mai
TXN00001109,2026-01-17 22:09:24.751350,CUST000982,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00001206,2026-01-17 22:09:24.764443,CUST000331,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00001461,2026-01-17 22:09:24.798211,CUST000705,Smartphone,OPPO Reno8,1,15990,15990,Central Chiang Mai
TXN00001542,2026-01-17 22:09:24.808843,CUST000209,Accessories,Phone Case,1,390,390,MBK Center
TXN00001719,2026-01-17 22:09:24.833140,CUST000667,Accessories,Wireless Charger,1,1290,1290,Central Chiang Mai
TXN00001929,2026-01-17 22:09:24.861405,CUST000223,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00002131,2026-01-17 22:09:24.888508,CUST000060,Beverage,Green Tea,2,85,170,Terminal 21
TXN00002246,2026-01-17 22:09:24.905624,CUST000074,Food,Sandwich,1,145,145,Terminal 21
TXN00002673,2026-01-17 22:09:24.963564,CUST000388,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00002695,2026-01-17 22:09:24.966501,CUST000306,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Chiang Mai
TXN00002755,2026-01-17 22:09:24.974534,CUST000298,Food,Croissant,2,95,190,Terminal 21
TXN00003079,2026-01-17 22:09:25.017773,CUST000795,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00003108,2026-01-17 22:09:25.021777,CUST000013,Accessories,Phone Case,1,390,390,Central Chiang Mai
TXN00003245,2026-01-17 22:09:25.040003,CUST000613,Food,Croissant,3,95,285,Siam Paragon
TXN00003345,2026-01-17 22:09:25.053501,CUST000515,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00003508,2026-01-17 22:09:25.074865,CUST000423,Coffee,Americano,1,95,95,Siam Paragon
TXN00003597,2026-01-17 22:09:25.086671,CUST000775,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00003862,2026-01-17 22:09:25.121643,CUST000147,Beverage,Green Tea,1,85,85,Central Festival Phuket
TXN00004368,2026-01-17 22:09:25.188793,CUST000763,Coffee,Cappuccino,1,110,110,Central Chiang Mai
TXN00004426,2026-01-17 22:09:25.196566,CUST000913,Accessories,Phone Case,3,390,1170,Central Chiang Mai
TXN00004566,2026-01-17 22:09:25.216212,CUST000072,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00004675,2026-01-17 22:09:25.231065,CUST000806,Accessories,Phone Case,1,390,390,MBK Center
TXN00004919,2026-01-17 22:09:25.263629,CUST000305,Smartphone,Samsung Galaxy S23,1,28900,28900,MBK Center
TXN00005085,2026-01-17 22:09:25.285761,CUST000412,Coffee,Cappuccino,1,110,110,Siam Paragon
TXN00005229,2026-01-17 22:09:25.306211,CUST000049,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00005256,2026-01-17 22:09:25.310108,CUST000551,Food,Croissant,3,95,285,MBK Center
TXN00005944,2026-01-17 22:09:25.402623,CUST000964,Food,Croissant,1,95,95,MBK Center
TXN00006061,2026-01-17 22:09:25.420961,CUST000586,Coffee,Latte,1,115,115,Terminal 21
TXN00006203,2026-01-17 22:09:25.440567,CUST000193,Beverage,Green Tea,1,85,85,MBK Center
TXN00006307,2026-01-17 22:09:25.455112,CUST000650,Food,Croissant,3,95,285,MBK Center
TXN00006398,2026-01-17 22:09:25.467692,CUST000238,Food,Sandwich,3,145,435,Siam Paragon
TXN00006885,2026-01-17 22:09:25.538029,CUST000982,Accessories,Wireless Charger,1,1290,1290,Terminal 21
TXN00007377,2026-01-17 22:09:25.604253,CUST000308,Beverage,Green Tea,1,85,85,Central World
TXN00007399,2026-01-17 22:09:25.607185,CUST000344,Accessories,Wireless Charger,2,1290,2580,Central World
TXN00007592,2026-01-17 22:09:25.632435,CUST000880,Coffee,Americano,1,95,95,Central Chiang Mai
TXN00007674,2026-01-17 22:09:25.643111,CUST000529,Coffee,Cappuccino,1,110,110,MBK Center
TXN00007731,2026-01-17 22:09:25.650574,CUST000316,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00007801,2026-01-17 22:09:25.659697,CUST000481,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00007837,2026-01-17 22:09:25.664412,CUST000470,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00007913,2026-01-17 22:09:25.674285,CUST000430,Accessories,Wireless Charger,1,1290,1290,Terminal 21
TXN00008054,2026-01-17 22:09:25.692948,CUST000100,Accessories,Phone Case,2,390,780,Central Chiang Mai
TXN00008206,2026-01-17 22:09:25.712915,CUST000394,Accessories,Screen Protector,1,290,290,MBK Center
TXN00008586,2026-01-17 22:09:25.763430,CUST000544,Accessories,Wireless Charger,3,1290,3870,Central Chiang Mai
TXN00009033,2026-01-17 22:09:25.822284,CUST000692,Smartphone,OPPO Reno8,1,15990,15990,MBK Center
TXN00009375,2026-01-17 22:09:25.868484,CUST000181,Beverage,Green Tea,1,85,85,Central Chiang Mai
TXN00009458,2026-01-17 22:09:25.879357,CUST000648,Food,Sandwich,2,145,290,MBK Center
